MANDT,CARRID,CONNID,FLDATE,BOOKID,CUSTOMID,INSTNO,PAYMETH,AMOUNT,CURRENCY,ARCHIVE_
300,AZ,0788,2011-11-15,00073776,00003092,0001,P,515.00,EUR,
300,AZ,0788,2011-11-15,00073770,00004397,0001,P,515.00,EUR,
300,LH,0401,2010-05-07,00040789,00003198,0001,C,316.00,EUR,
300,AZ,0788,2011-11-15,00073620,00004529,0001,P,515.00,EUR,
300,LH,0401,2010-05-07,00040532,00002688,0001,C,316.00,EUR,
300,AZ,0788,2011-11-15,00073869,00001278,0001,P,515.00,EUR,
300,AZ,0788,2011-11-15,00073884,00002057,0001,P,515.00,EUR,
300,LH,0401,2010-05-07,00040756,00000372,0001,C,316.00,EUR,
300,AZ,0788,2011-11-15,00073560,00003907,0001,P,515.00,EUR,
300,LH,0401,2010-05-07,00040477,00000368,0001,C,316.00,EUR,
300,AZ,0788,2011-11-15,00073593,00002872,0001,P,515.00,EUR,
300,AZ,0788,2011-11-15,00073923,00000603,0001,P,515.00,EUR,
300,LH,0401,2010-05-07,00040688,00001275,0001,C,316.00,EUR,
300,AZ,0788,2011-11-15,00073806,00004016,0001,P,515.00,EUR,
300,LH,0401,2010-05-07,00040501,00001307,0001,C,316.00,EUR,
300,AZ,0788,2011-11-15,00073878,00001948,0001,P,515.00,EUR,
300,AZ,0788,2011-11-15,00073566,00001378,0001,P,515.00,EUR,
300,LH,0401,2010-05-07,00040510,00001833,0001,C,316.00,EUR,
300,AZ,0788,2011-11-15,00073782,00004409,0001,P,515.00,EUR,
300,LH,0401,2010-05-07,00040517,00004466,0001,C,316.00,EUR,
300,AZ,0788,2011-11-15,00073842,00002037,0001,P,515.00,EUR,
300,LH,0401,2010-05-07,00040471,00002921,0001,C,316.00,EUR,
300,AZ,0788,2011-07-26,00066935,00003273,0001,P,515.00,EUR,
300,AZ,0788,2011-07-26,00066611,00002281,0001,P,515.00,EUR,
300,LH,0401,2010-05-07,00040561,00001026,0001,C,316.00,EUR,
300,AZ,0788,2011-07-26,00066794,00003000,0001,P,515.00,EUR,
300,LH,0401,2010-05-07,00040607,00000340,0001,C,316.00,EUR,
300,AZ,0788,2011-07-26,00066845,00002426,0001,P,515.00,EUR,
300,AZ,0788,2011-07-26,00066911,00000764,0001,P,515.00,EUR,
300,LH,0401,2010-05-07,00040604,00003539,0001,C,316.00,EUR,
300,AZ,0788,2011-07-26,00066638,00001182,0001,P,515.00,EUR,
300,AZ,0788,2011-07-26,00066848,00000937,0001,P,515.00,EUR,
300,LH,0401,2010-05-07,00040742,00000444,0001,C,316.00,EUR,
300,AZ,0788,2011-07-26,00066887,00001226,0001,P,515.00,EUR,
300,LH,0401,2010-05-07,00040709,00003298,0001,C,316.00,EUR,
300,AZ,0788,2011-07-26,00066860,00003084,0001,P,515.00,EUR,
300,AZ,0788,2011-07-26,00066872,00003546,0001,P,515.00,EUR,
300,LH,0401,2010-05-07,00040457,00001785,0001,C,316.00,EUR,
300,AZ,0788,2011-07-26,00066788,00003181,0001,P,515.00,EUR,
300,LH,0401,2010-05-07,00040472,00002375,0001,C,316.00,EUR,
300,AZ,0788,2011-07-26,00066710,00003237,0001,P,515.00,EUR,
300,AZ,0788,2011-07-26,00066677,00001370,0001,P,515.00,EUR,
300,LH,0401,2010-05-07,00040525,00001644,0001,C,316.00,EUR,
300,AZ,0788,2011-07-26,00066956,00002430,0001,P,515.00,EUR,
300,LH,0401,2010-05-07,00040622,00001231,0001,C,316.00,EUR,
300,AZ,0788,2011-07-26,00066863,00002213,0001,P,515.00,EUR,
300,AZ,0788,2011-07-26,00066908,00001021,0001,P,515.00,EUR,
300,LH,0401,2010-05-07,00040678,00001917,0001,C,316.00,EUR,
300,AZ,0788,2011-07-26,00066797,00001266,0001,P,515.00,EUR,
300,AZ,0788,2011-07-26,00066755,00001422,0001,P,515.00,EUR,
300,LH,0401,2010-05-07,00040535,00003499,0001,C,316.00,EUR,
300,AZ,0788,2011-07-26,00066920,00001101,0001,P,515.00,EUR,
300,AZ,0788,2011-07-26,00066821,00004064,0001,P,515.00,EUR,
300,LH,0401,2010-05-07,00040660,00002142,0001,C,316.00,EUR,
300,AZ,0788,2011-07-26,00066743,00001804,0001,P,515.00,EUR,
300,AZ,0788,2011-07-26,00066926,00004405,0001,P,515.00,EUR,
300,LH,0401,2010-05-07,00040768,00000906,0001,C,316.00,EUR,
300,AZ,0788,2011-07-26,00066833,00001354,0001,P,515.00,EUR,
300,LH,0401,2010-05-07,00040481,00003101,0001,C,316.00,EUR,
300,AZ,0788,2011-07-26,00066881,00000985,0001,P,515.00,EUR,
300,AZ,0788,2011-07-26,00066953,00004409,0001,P,515.00,EUR,
300,LH,0401,2010-05-07,00040769,00000877,0001,C,316.00,EUR,
300,AZ,0788,2011-07-26,00066626,00001884,0001,P,515.00,EUR,
300,AZ,0788,2011-03-08,00057959,00002924,0001,P,515.00,EUR,
300,LH,0401,2010-05-07,00040673,00001162,0001,C,316.00,EUR,
300,AZ,0788,2011-03-08,00057908,00004228,0001,P,515.00,EUR,
300,LH,0401,2010-05-07,00040574,00004173,0001,C,316.00,EUR,
300,AZ,0788,2011-03-08,00058012,00002261,0001,P,515.00,EUR,
300,AZ,0788,2011-03-08,00058102,00001816,0001,P,515.00,EUR,
300,LH,0401,2010-05-07,00040699,00001447,0001,C,316.00,EUR,
300,AZ,0788,2011-03-08,00058171,00000648,0001,P,515.00,EUR,
300,AZ,0788,2011-03-08,00058039,00002153,0001,P,515.00,EUR,
300,LH,0401,2010-05-07,00040534,00002315,0001,C,316.00,EUR,
300,AZ,0788,2011-03-08,00058159,00000997,0001,P,515.00,EUR,
300,LH,0401,2010-05-07,00040694,00004406,0001,C,316.00,EUR,
300,AZ,0788,2011-03-08,00057968,00000174,0001,P,515.00,EUR,
300,LH,0401,2010-05-07,00040727,00004446,0001,C,316.00,EUR,
300,AZ,0788,2011-03-08,00058246,00002334,0001,P,515.00,EUR,
300,AZ,0788,2011-03-08,00058066,00000012,0001,P,515.00,EUR,
300,LH,0401,2010-05-07,00040520,00004454,0001,C,316.00,EUR,
300,AZ,0788,2011-03-08,00058153,00002607,0001,P,515.00,EUR,
300,LH,0401,2010-05-07,00040751,00001704,0001,C,316.00,EUR,
300,AZ,0788,2011-03-08,00057953,00003767,0001,P,515.00,EUR,
300,AZ,0788,2011-03-08,00058264,00003341,0001,P,515.00,EUR,
300,LH,0401,2010-05-07,00040610,00001789,0001,C,316.00,EUR,
300,AZ,0788,2011-03-08,00058183,00003373,0001,P,515.00,EUR,
300,LH,0401,2010-05-07,00040766,00001925,0001,C,316.00,EUR,
300,AZ,0788,2011-03-08,00058045,00002562,0001,P,515.00,EUR,
300,AZ,0788,2011-03-08,00058216,00004425,0001,P,515.00,EUR,
300,LH,0401,2010-05-07,00040730,00003852,0001,C,316.00,EUR,
300,AZ,0788,2011-03-08,00058060,00002253,0001,P,515.00,EUR,
300,AZ,0788,2011-03-08,00058168,00002916,0001,P,515.00,EUR,
300,LH,0401,2010-05-07,00040499,00001267,0001,C,316.00,EUR,
300,AZ,0788,2011-03-08,00058138,00002057,0001,P,515.00,EUR,
300,LH,0401,2010-05-07,00040640,00000833,0001,C,316.00,EUR,
300,AZ,0788,2011-03-08,00057971,00002065,0001,P,515.00,EUR,
300,AZ,0788,2011-03-08,00058243,00003947,0001,P,515.00,EUR,
300,LH,0401,2011-08-19,00069945,00003065,0001,C,316.00,EUR,
300,AZ,0788,2011-03-08,00057938,00000531,0001,P,515.00,EUR,
300,LH,0401,2011-08-19,00069762,00002387,0001,C,316.00,EUR,
300,AZ,0788,2011-03-08,00058204,00002711,0001,P,515.00,EUR,
300,AZ,0788,2011-03-08,00058186,00000840,0001,P,515.00,EUR,
300,LH,0401,2011-08-19,00069742,00002387,0001,C,316.00,EUR,
300,AZ,0788,2011-03-08,00058108,00004325,0001,P,515.00,EUR,
300,LH,0401,2011-08-19,00069862,00003800,0001,C,316.00,EUR,
300,AZ,0788,2010-06-29,00042474,00003522,0001,P,515.00,EUR,
300,AZ,0788,2010-06-29,00042243,00003598,0001,P,515.00,EUR,
300,LH,0401,2011-08-19,00069676,00002278,0001,C,316.00,EUR,
300,AZ,0788,2010-06-29,00042545,00002747,0001,P,515.00,EUR,
300,LH,0401,2011-08-19,00069865,00003459,0001,C,316.00,EUR,
300,AZ,0788,2010-06-29,00042539,00001350,0001,P,515.00,EUR,
300,LH,0401,2011-08-19,00069879,00004526,0001,C,316.00,EUR,
300,AZ,0788,2010-06-29,00042240,00001009,0001,P,515.00,EUR,
300,AZ,0788,2010-06-29,00042426,00003413,0001,P,515.00,EUR,
300,LH,0401,2011-08-19,00069741,00002270,0001,C,316.00,EUR,
300,AZ,0788,2010-06-29,00042291,00002542,0001,P,515.00,EUR,
300,AZ,0788,2010-06-29,00042342,00000019,0001,P,515.00,EUR,
300,LH,0401,2011-08-19,00070031,00001239,0001,C,316.00,EUR,
300,AZ,0788,2010-06-29,00042393,00003855,0001,P,515.00,EUR,
300,AZ,0788,2010-06-29,00042408,00000981,0001,P,515.00,EUR,
300,LH,0401,2011-08-19,00069802,00003186,0001,C,316.00,EUR,
300,AZ,0788,2010-06-29,00042321,00004525,0001,P,515.00,EUR,
300,LH,0401,2011-08-19,00069918,00001749,0001,C,316.00,EUR,
300,AZ,0788,2010-06-29,00042396,00001756,0001,P,515.00,EUR,
300,LH,0401,2011-08-19,00069962,00002363,0001,C,316.00,EUR,
300,AZ,0788,2010-06-29,00042351,00002233,0001,P,515.00,EUR,
300,AZ,0788,2010-06-29,00042563,00000744,0001,P,515.00,EUR,
300,LH,0401,2011-08-19,00069831,00004555,0001,C,316.00,EUR,
300,AZ,0788,2010-06-29,00042348,00001358,0001,P,515.00,EUR,
300,LH,0401,2011-08-19,00069871,00003262,0001,C,316.00,EUR,
300,AZ,0788,2010-06-29,00042527,00001539,0001,P,515.00,EUR,
300,AZ,0788,2010-06-29,00042509,00001772,0001,P,515.00,EUR,
300,LH,0401,2011-08-19,00069965,00000520,0001,C,316.00,EUR,
300,AZ,0788,2010-06-29,00042249,00003385,0001,P,515.00,EUR,
300,AZ,0788,2010-06-29,00042372,00001800,0001,P,515.00,EUR,
300,LH,0401,2011-08-19,00069948,00000536,0001,C,316.00,EUR,
300,AZ,0788,2010-06-29,00042584,00004614,0001,P,515.00,EUR,
300,AZ,0788,2010-06-29,00042477,00001936,0001,P,515.00,EUR,
300,LH,0401,2011-08-19,00069793,00002178,0001,C,316.00,EUR,
300,AZ,0788,2010-06-29,00042515,00002703,0001,P,515.00,EUR,
300,LH,0401,2011-08-19,00069784,00000508,0001,C,316.00,EUR,
300,AZ,0788,2010-06-29,00042578,00003470,0001,P,515.00,EUR,
300,AZ,0788,2010-06-29,00042246,00001679,0001,P,515.00,EUR,
300,LH,0401,2011-08-19,00070050,00001247,0001,C,316.00,EUR,
300,AZ,0788,2010-06-29,00042503,00000127,0001,P,515.00,EUR,
300,LH,0401,2011-08-19,00070014,00001753,0001,C,316.00,EUR,
300,AZ,0788,2010-11-09,00050725,00000901,0001,P,515.00,EUR,
300,AZ,0788,2010-11-09,00050557,00001872,0001,P,515.00,EUR,
300,LH,0401,2011-08-19,00069801,00004141,0001,C,316.00,EUR,
300,AZ,0788,2010-11-09,00050752,00001414,0001,P,515.00,EUR,
300,LH,0401,2011-08-19,00070047,00003491,0001,C,316.00,EUR,
300,AZ,0788,2010-11-09,00050800,00000447,0001,P,515.00,EUR,
300,AZ,0788,2010-11-09,00050635,00004421,0001,P,515.00,EUR,
300,LH,0401,2011-08-19,00069974,00003306,0001,C,316.00,EUR,
300,AZ,0788,2010-11-09,00050566,00004152,0001,P,515.00,EUR,
300,AZ,0788,2010-11-09,00050599,00002334,0001,P,515.00,EUR,
300,LH,0401,2011-08-19,00069941,00001961,0001,C,316.00,EUR,
300,AZ,0788,2010-11-09,00050659,00003630,0001,P,515.00,EUR,
300,LH,0401,2011-08-19,00069906,00002957,0001,C,316.00,EUR,
300,AZ,0788,2010-11-09,00050536,00000363,0001,P,515.00,EUR,
300,AZ,0788,2010-11-09,00050617,00000744,0001,P,515.00,EUR,
300,LH,0401,2011-08-19,00069889,00001179,0001,C,316.00,EUR,
300,AZ,0788,2010-11-09,00050605,00000033,0001,P,515.00,EUR,
300,LH,0401,2011-08-19,00069838,00001110,0001,C,316.00,EUR,
300,AZ,0788,2010-11-09,00050806,00004212,0001,P,515.00,EUR,
300,AZ,0788,2010-11-09,00050860,00000375,0001,P,515.00,EUR,
300,LH,0401,2011-08-19,00069843,00002001,0001,C,316.00,EUR,
300,AZ,0788,2010-11-09,00050737,00004313,0001,P,515.00,EUR,
300,LH,0401,2011-08-19,00069912,00002114,0001,C,316.00,EUR,
300,AZ,0788,2010-11-09,00050788,00004533,0001,P,515.00,EUR,
300,AZ,0788,2010-11-09,00050641,00002338,0001,P,515.00,EUR,
300,LH,0401,2011-08-19,00070053,00004001,0001,C,316.00,EUR,
300,AZ,0788,2010-11-09,00050848,00002012,0001,P,515.00,EUR,
300,LH,0401,2011-08-19,00069922,00004001,0001,C,316.00,EUR,
300,AZ,0788,2010-11-09,00050821,00000652,0001,P,515.00,EUR,
300,AZ,0788,2010-11-09,00050539,00003992,0001,P,515.00,EUR,
300,LH,0401,2011-08-19,00069811,00003511,0001,C,316.00,EUR,
300,AZ,0788,2010-11-09,00050704,00002378,0001,P,515.00,EUR,
300,AZ,0788,2010-11-09,00050830,00000515,0001,P,515.00,EUR,
300,LH,0401,2011-08-19,00069909,00003619,0001,C,316.00,EUR,
300,AZ,0788,2010-11-09,00050656,00004606,0001,P,515.00,EUR,
300,LH,0401,2011-08-19,00069977,00002744,0001,C,316.00,EUR,
300,AZ,0788,2010-11-09,00050560,00000519,0001,P,515.00,EUR,
300,AZ,0788,2010-11-09,00050530,00004269,0001,P,515.00,EUR,
300,LH,0401,2011-08-19,00069868,00000584,0001,C,316.00,EUR,
300,AZ,0788,2010-11-09,00050545,00004112,0001,P,515.00,EUR,
300,LH,0401,2011-08-19,00069975,00000733,0001,C,316.00,EUR,
300,AZ,0788,2010-11-23,00051426,00001342,0001,P,515.00,EUR,
300,AZ,0788,2010-11-23,00051731,00002924,0001,P,515.00,EUR,
300,LH,0401,2011-08-19,00069739,00001680,0001,C,316.00,EUR,
300,AZ,0788,2010-11-23,00051671,00002779,0001,P,515.00,EUR,
300,LH,0401,2011-08-19,00069885,00000372,0001,C,316.00,EUR,
300,AZ,0788,2010-11-23,00051497,00000197,0001,P,515.00,EUR,
300,LH,0401,2011-08-19,00069834,00000368,0001,C,316.00,EUR,
300,AZ,0788,2010-11-23,00051447,00003273,0001,P,515.00,EUR,
300,LH,0401,2011-08-19,00070041,00000857,0001,C,316.00,EUR,
300,AZ,0788,2010-11-23,00051599,00002249,0001,P,515.00,EUR,
300,LH,0401,2011-08-19,00070026,00001307,0001,C,316.00,EUR,
300,AZ,0788,2010-11-23,00051704,00002868,0001,P,515.00,EUR,
300,LH,0401,2011-08-19,00069714,00000926,0001,C,316.00,EUR,
300,AZ,0788,2010-11-23,00051632,00002591,0001,P,515.00,EUR,
300,LH,0401,2011-08-19,00069780,00001741,0001,C,316.00,EUR,
300,AZ,0788,2010-11-23,00051563,00000933,0001,P,515.00,EUR,
300,LH,0401,2011-08-19,00069825,00001716,0001,C,316.00,EUR,
300,AZ,0788,2010-11-23,00051734,00000008,0001,P,515.00,EUR,
300,LH,0401,2011-08-19,00069769,00004061,0001,C,316.00,EUR,
300,AZ,0788,2010-11-23,00051405,00002233,0001,P,515.00,EUR,
300,AZ,0788,2010-11-23,00051548,00004048,0001,P,515.00,EUR,
300,LH,0401,2011-08-19,00069969,00003154,0001,C,316.00,EUR,
300,AZ,0788,2010-11-23,00051593,00002538,0001,P,515.00,EUR,
300,LH,0401,2011-08-19,00069877,00004149,0001,C,316.00,EUR,
300,AZ,0788,2010-11-23,00051656,00001651,0001,P,515.00,EUR,
300,LH,0401,2011-08-19,00069691,00002584,0001,C,316.00,EUR,
300,AZ,0788,2010-11-23,00051707,00003092,0001,P,515.00,EUR,
300,LH,0401,2011-08-19,00069759,00001644,0001,C,316.00,EUR,
300,AZ,0788,2010-11-23,00051653,00001988,0001,P,515.00,EUR,
300,LH,0401,2011-08-19,00069681,00002756,0001,C,316.00,EUR,
300,AZ,0788,2010-11-23,00051462,00001707,0001,P,515.00,EUR,
300,LH,0401,2011-08-19,00069995,00001251,0001,C,316.00,EUR,
300,AZ,0788,2010-11-23,00051623,00002703,0001,P,515.00,EUR,
300,LH,0401,2011-08-19,00069880,00002307,0001,C,316.00,EUR,
300,AZ,0788,2010-11-23,00051710,00003337,0001,P,515.00,EUR,
300,LH,0401,2011-08-19,00069789,00003896,0001,C,316.00,EUR,
300,AZ,0788,2010-11-23,00051617,00003470,0001,P,515.00,EUR,
300,AZ,0788,2010-11-23,00051542,00002241,0001,P,515.00,EUR,
300,LH,0401,2011-08-19,00069847,00000352,0001,C,316.00,EUR,
300,AZ,0788,2010-11-23,00051494,00002570,0001,P,515.00,EUR,
300,LH,0401,2011-08-19,00069876,00003603,0001,C,316.00,EUR,
300,AZ,0788,2010-11-23,00051441,00003421,0001,P,515.00,EUR,
300,AZ,0788,2010-11-23,00051611,00002049,0001,P,515.00,EUR,
300,LH,0401,2011-08-19,00069675,00002551,0001,C,316.00,EUR,
300,AZ,0788,2011-08-09,00067482,00000160,0001,P,515.00,EUR,
300,AZ,0788,2011-08-09,00067710,00004277,0001,P,515.00,EUR,
300,LH,0401,2011-08-19,00069720,00002784,0001,C,316.00,EUR,
300,AZ,0788,2011-08-09,00067602,00001238,0001,P,515.00,EUR,
300,LH,0401,2011-08-19,00069699,00002897,0001,C,316.00,EUR,
300,AZ,0788,2011-08-09,00067539,00002406,0001,P,515.00,EUR,
300,AZ,0788,2011-08-09,00067471,00003064,0001,P,515.00,EUR,
300,LH,0401,2011-08-19,00069813,00002407,0001,C,316.00,EUR,
300,AZ,0788,2011-08-09,00067797,00002089,0001,P,515.00,EUR,
300,AZ,0788,2011-08-09,00067557,00002053,0001,P,515.00,EUR,
300,LH,0401,2011-08-19,00069996,00003330,0001,C,316.00,EUR,
300,AZ,0788,2011-08-09,00067692,00004040,0001,P,515.00,EUR,
300,LH,0401,2011-08-19,00069891,00002323,0001,C,316.00,EUR,
300,AZ,0788,2011-08-09,00067815,00001310,0001,P,515.00,EUR,
300,LH,0401,2011-08-19,00069892,00004386,0001,C,316.00,EUR,
300,AZ,0788,2011-08-09,00067821,00003325,0001,P,515.00,EUR,
300,AZ,0788,2011-08-09,00067704,00003674,0001,P,515.00,EUR,
300,LH,0401,2011-08-19,00070022,00002013,0001,C,316.00,EUR,
300,AZ,0788,2011-08-09,00067761,00000359,0001,P,515.00,EUR,
300,AZ,0788,2011-08-09,00067728,00004188,0001,P,515.00,EUR,
300,LH,0401,2011-08-19,00069786,00002013,0001,C,316.00,EUR,
300,AZ,0788,2011-08-09,00067509,00004032,0001,P,515.00,EUR,
300,LH,0401,2011-08-19,00069953,00003254,0001,C,316.00,EUR,
300,AZ,0788,2011-08-09,00067716,00001511,0001,P,515.00,EUR,
300,AZ,0788,2011-08-09,00067788,00000603,0001,P,515.00,EUR,
300,LH,0401,2011-08-19,00070001,00000404,0001,C,316.00,EUR,
300,AZ,0788,2011-08-09,00067512,00000515,0001,P,515.00,EUR,
300,LH,0401,2011-08-19,00069960,00002860,0001,C,316.00,EUR,
300,AZ,0788,2011-08-09,00067593,00001719,0001,P,515.00,EUR,
300,LH,0401,2010-09-17,00049053,00003065,0001,C,316.00,EUR,
300,AZ,0788,2011-08-09,00067719,00002145,0001,P,515.00,EUR,
300,AZ,0788,2011-08-09,00067590,00001001,0001,P,515.00,EUR,
300,LH,0401,2010-09-17,00048989,00000950,0001,C,316.00,EUR,
300,AZ,0788,2011-08-09,00067620,00001013,0001,P,515.00,EUR,
300,LH,0401,2010-09-17,00048903,00001737,0001,C,316.00,EUR,
300,AZ,0788,2011-08-09,00067827,00001956,0001,P,515.00,EUR,
300,AZ,0788,2011-08-09,00067599,00000909,0001,P,515.00,EUR,
300,LH,0401,2010-09-17,00049059,00000544,0001,C,316.00,EUR,
300,AZ,0788,2011-08-09,00067560,00002241,0001,P,515.00,EUR,
300,LH,0401,2010-09-17,00048951,00000544,0001,C,316.00,EUR,
300,AZ,0788,2011-08-02,00067039,00003638,0001,P,515.00,EUR,
300,LH,0401,2010-09-17,00048741,00002278,0001,C,316.00,EUR,
300,AZ,0788,2011-08-02,00067219,00002687,0001,P,515.00,EUR,
300,AZ,0788,2011-08-02,00067204,00001149,0001,P,515.00,EUR,
300,LH,0401,2010-09-17,00048974,00003021,0001,C,316.00,EUR,
300,AZ,0788,2011-08-02,00067135,00002835,0001,P,515.00,EUR,
300,LH,0401,2010-09-17,00048700,00004619,0001,C,316.00,EUR,
300,AZ,0788,2011-08-02,00067357,00003438,0001,P,515.00,EUR,
300,LH,0401,2010-09-17,00049002,00001873,0001,C,316.00,EUR,
300,AZ,0788,2011-08-02,00067342,00003711,0001,P,515.00,EUR,
300,AZ,0788,2011-08-02,00067072,00003297,0001,P,515.00,EUR,
300,LH,0401,2010-09-17,00048938,00001873,0001,C,316.00,EUR,
300,AZ,0788,2011-08-02,00067237,00001298,0001,P,515.00,EUR,
300,LH,0401,2010-09-17,00049067,00003772,0001,C,316.00,EUR,
300,AZ,0788,2011-08-02,00067258,00004525,0001,P,515.00,EUR,
300,LH,0401,2010-09-17,00048757,00003948,0001,C,316.00,EUR,
300,AZ,0788,2011-08-02,00067273,00000587,0001,P,515.00,EUR,
300,LH,0401,2010-09-17,00049010,00002467,0001,C,316.00,EUR,
300,AZ,0788,2011-08-02,00067240,00002293,0001,P,515.00,EUR,
300,LH,0401,2010-09-17,00048723,00002363,0001,C,316.00,EUR,
300,AZ,0788,2011-08-02,00067192,00003373,0001,P,515.00,EUR,
300,LH,0401,2010-09-17,00048977,00003964,0001,C,316.00,EUR,
300,LH,0401,2010-09-17,00048975,00003583,0001,C,316.00,EUR,
300,AZ,0788,2011-08-02,00067033,00002647,0001,P,515.00,EUR,
300,LH,0401,2010-09-17,00048778,00002298,0001,C,316.00,EUR,
300,AZ,0788,2011-08-02,00067144,00003578,0001,P,515.00,EUR,
300,LH,0401,2010-09-17,00048879,00002929,0001,C,316.00,EUR,
300,AZ,0788,2011-08-02,00067078,00001547,0001,P,515.00,EUR,
300,LH,0401,2010-09-17,00048796,00004555,0001,C,316.00,EUR,
300,AZ,0788,2011-08-02,00067060,00003446,0001,P,515.00,EUR,
300,LH,0401,2010-09-17,00048969,00000930,0001,C,316.00,EUR,
300,AZ,0788,2011-08-02,00067117,00002494,0001,P,515.00,EUR,
300,LH,0401,2010-09-17,00048900,00002672,0001,C,316.00,EUR,
300,AZ,0788,2011-08-02,00067267,00001832,0001,P,515.00,EUR,
300,LH,0401,2010-09-17,00049013,00002949,0001,C,316.00,EUR,
300,AZ,0788,2011-08-02,00067057,00001077,0001,P,515.00,EUR,
300,LH,0401,2010-09-17,00048711,00001668,0001,C,316.00,EUR,
300,AZ,0788,2011-08-02,00067171,00004160,0001,P,515.00,EUR,
300,LH,0401,2010-09-17,00048787,00001688,0001,C,316.00,EUR,
300,AZ,0788,2011-08-02,00067348,00002165,0001,P,515.00,EUR,
300,LH,0401,2010-09-17,00048732,00002527,0001,C,316.00,EUR,
300,AZ,0788,2011-08-02,00067081,00003345,0001,P,515.00,EUR,
300,LH,0401,2010-09-17,00048919,00004414,0001,C,316.00,EUR,
300,AZ,0788,2011-08-02,00067114,00000712,0001,P,515.00,EUR,
300,LH,0401,2010-09-17,00048751,00000520,0001,C,316.00,EUR,
300,AZ,0788,2010-04-20,00037994,00002944,0001,P,515.00,EUR,
300,LH,0401,2010-09-17,00049032,00002463,0001,C,316.00,EUR,
300,LH,0401,2010-09-17,00048709,00002632,0001,C,316.00,EUR,
300,AZ,0788,2010-04-20,00038117,00001386,0001,P,515.00,EUR,
300,LH,0401,2010-09-17,00048889,00002664,0001,C,316.00,EUR,
300,AZ,0788,2010-04-20,00038105,00000232,0001,P,515.00,EUR,
300,LH,0401,2010-09-17,00048998,00002519,0001,C,316.00,EUR,
300,AZ,0788,2010-04-20,00037908,00004224,0001,P,515.00,EUR,
300,LH,0401,2010-09-17,00048733,00002579,0001,C,316.00,EUR,
300,AZ,0788,2010-04-20,00037968,00000852,0001,P,515.00,EUR,
300,LH,0401,2010-09-17,00049047,00002571,0001,C,316.00,EUR,
300,AZ,0788,2010-04-20,00038243,00004012,0001,P,515.00,EUR,
300,LH,0401,2010-09-17,00049022,00003414,0001,C,316.00,EUR,
300,AZ,0788,2010-04-20,00038069,00002197,0001,P,515.00,EUR,
300,LH,0401,2010-09-17,00048859,00003354,0001,C,316.00,EUR,
300,AZ,0788,2010-04-20,00037979,00001723,0001,P,515.00,EUR,
300,LH,0401,2010-09-17,00048775,00000016,0001,C,316.00,EUR,
300,AZ,0788,2010-04-20,00037971,00001382,0001,P,515.00,EUR,
300,LH,0401,2010-09-17,00049005,00001929,0001,C,316.00,EUR,
300,AZ,0788,2010-04-20,00038156,00003201,0001,P,515.00,EUR,
300,LH,0401,2010-09-17,00048759,00002154,0001,C,316.00,EUR,
300,AZ,0788,2010-04-20,00037962,00003293,0001,P,515.00,EUR,
300,LH,0401,2010-09-17,00048703,00001865,0001,C,316.00,EUR,
300,AZ,0788,2010-04-20,00037938,00002245,0001,P,515.00,EUR,
300,LH,0401,2010-09-17,00048795,00000685,0001,C,316.00,EUR,
300,AZ,0788,2010-04-20,00037914,00001587,0001,P,515.00,EUR,
300,LH,0401,2010-09-17,00048880,00001841,0001,C,316.00,EUR,
300,AZ,0788,2010-04-20,00038237,00001021,0001,P,515.00,EUR,
300,LH,0401,2010-09-17,00049023,00002001,0001,C,316.00,EUR,
300,AZ,0788,2010-04-20,00038093,00002253,0001,P,515.00,EUR,
300,LH,0401,2010-09-17,00048748,00002042,0001,C,316.00,EUR,
300,AZ,0788,2010-04-20,00038039,00002964,0001,P,515.00,EUR,
300,LH,0401,2010-09-17,00048999,00003704,0001,C,316.00,EUR,
300,AZ,0788,2010-04-20,00038189,00000006,0001,P,515.00,EUR,
300,AZ,0788,2010-04-20,00038135,00000772,0001,P,515.00,EUR,
300,LH,0401,2010-09-17,00048965,00002744,0001,C,316.00,EUR,
300,AZ,0788,2010-04-20,00037920,00003891,0001,P,515.00,EUR,
300,LH,0401,2010-09-17,00048888,00001142,0001,C,316.00,EUR,
300,AZ,0788,2010-04-20,00038051,00004309,0001,P,515.00,EUR,
300,AZ,0788,2010-04-20,00038165,00000419,0001,P,515.00,EUR,
300,LH,0401,2010-09-17,00048858,00001106,0001,C,316.00,EUR,
300,AZ,0788,2010-04-20,00037974,00001980,0001,P,515.00,EUR,
300,AZ,0788,2010-04-20,00038018,00003401,0001,P,515.00,EUR,
300,LH,0401,2010-09-17,00048712,00000926,0001,C,316.00,EUR,
300,AZ,0788,2010-10-05,00048590,00003771,0001,P,515.00,EUR,
300,LH,0401,2010-09-17,00048826,00000194,0001,C,316.00,EUR,
300,AZ,0788,2010-10-05,00048330,00001872,0001,P,515.00,EUR,
300,AZ,0788,2010-10-05,00048704,00003839,0001,P,515.00,EUR,
300,LH,0401,2010-09-17,00048913,00000332,0001,C,316.00,EUR,
300,AZ,0788,2010-10-05,00048524,00001202,0001,P,515.00,EUR,
300,LH,0401,2010-09-17,00048814,00003382,0001,C,316.00,EUR,
300,AZ,0788,2010-10-05,00048366,00001503,0001,P,515.00,EUR,
300,AZ,0788,2010-10-05,00048423,00002851,0001,P,515.00,EUR,
300,LH,0401,2010-09-17,00048829,00003539,0001,C,316.00,EUR,
