MANDT,CARRID,CONNID,FLDATE,BOOKID,CUSTOMID,TICKET,PLACE,ARCHIVE_
300,LH,400,2011-12-10,37567,1640,O,AIRPORT,
300,AA,17,2012-04-04,38603,1640,O,AIRPORT,
300,LH,400,2012-01-14,38475,1640,O,AIRPORT,
300,UA,941,2011-02-17,38462,1640,O,AIRPORT,
300,AA,17,2011-11-30,36541,1640,O,AIRPORT,
300,DL,106,2012-01-02,36491,1640,O,AIRPORT,
300,QF,6,2010-06-23,40737,1640,O,AIRPORT,
300,DL,1699,2010-06-07,40359,1640,O,AIRPORT,
300,UA,941,2011-05-05,41367,1640,O,AIRPORT,
300,UA,941,2011-05-12,41480,1640,O,AIRPORT,
300,AA,26,2010-05-05,39485,1640,O,AIRPORT,
300,QF,6,2010-06-02,39806,1640,O,AIRPORT,
300,LH,401,2011-02-04,57770,1640,O,AIRPORT,
300,UA,3504,2010-08-13,57604,1640,O,AIRPORT,
300,AZ,788,2011-03-08,57925,1640,O,AIRPORT,
300,UA,3504,2010-08-27,58125,1640,O,AIRPORT,
300,QF,6,2011-07-20,58136,1640,O,AIRPORT,
300,AA,26,2011-10-26,63386,1640,O,AIRPORT,
300,UA,3504,2010-11-26,63808,1640,O,AIRPORT,
300,UA,7,2010-05-08,747,1640,O,AIRPORT,
300,AA,26,2011-12-07,64589,1640,O,AIRPORT,
300,UA,3504,2010-12-03,64401,1640,O,AIRPORT,
300,AA,26,2011-10-19,62933,1640,O,AIRPORT,
300,AA,26,2011-10-12,62483,1640,O,AIRPORT,
300,AA,26,2011-10-12,62482,1640,O,AIRPORT,
300,AA,26,2011-10-12,62693,1640,O,AIRPORT,
300,DL,1699,2010-12-06,51627,1640,O,AIRPORT,
300,AZ,788,2010-10-26,49583,1640,O,AIRPORT,
300,DL,1699,2010-11-22,50649,1640,O,AIRPORT,
300,UA,7,2010-05-01,499,1640,O,AIRPORT,
300,AZ,788,2010-11-02,50063,1640,O,AIRPORT,
300,AA,26,2011-04-27,55123,1640,O,AIRPORT,
300,UA,3504,2010-08-06,56731,1640,O,AIRPORT,
300,AA,26,2011-05-18,56255,1640,O,AIRPORT,
300,QF,6,2011-04-06,53361,1640,O,AIRPORT,
300,QF,6,2011-04-20,54184,1640,O,AIRPORT,
300,QF,6,2011-04-20,54185,1640,O,AIRPORT,
300,QF,6,2011-04-20,54078,1640,O,AIRPORT,
300,LH,401,2011-07-29,68439,1640,O,AIRPORT,
300,LH,401,2011-08-05,68840,1640,O,AIRPORT,
300,AZ,788,2011-09-06,69520,1640,O,AIRPORT,
300,DL,1699,2011-09-26,69912,1640,O,AIRPORT,
300,DL,1699,2011-09-19,69375,1640,O,AIRPORT,
300,UA,3504,2010-12-24,65645,1640,O,AIRPORT,
300,AA,64,2010-06-11,67848,1640,O,AIRPORT,
300,UA,3504,2011-01-14,66901,1640,O,AIRPORT,
300,AZ,789,2010-09-29,86284,1640,O,AIRPORT,
300,AA,64,2012-02-24,87683,1640,O,AIRPORT,
300,DL,1984,2010-10-25,87072,1640,O,AIRPORT,
300,AA,64,2011-11-18,86641,1640,O,AIRPORT,
300,DL,1984,2010-04-26,75686,1640,O,AIRPORT,
300,AA,64,2010-12-10,74537,1640,O,AIRPORT,
300,AA,64,2010-09-17,71502,1640,O,AIRPORT,
300,UA,3504,2011-03-18,71095,1640,O,AIRPORT,
300,AZ,788,2011-10-04,71051,1640,O,AIRPORT,
300,AZ,788,2011-11-08,73341,1640,O,AIRPORT,
300,AZ,788,2011-11-08,73340,1640,O,AIRPORT,
300,AZ,789,2010-08-25,84157,1640,O,AIRPORT,
300,LH,402,2010-07-05,83933,1640,O,AIRPORT,
300,DL,1984,2010-09-13,84473,1640,O,AIRPORT,
300,LH,402,2010-06-28,83376,1640,O,AIRPORT,
300,UA,3504,2011-07-29,79141,1640,O,AIRPORT,
300,LH,401,2012-02-03,78404,1640,O,AIRPORT,
300,AZ,789,2011-07-13,103974,1640,O,AIRPORT,
300,AZ,789,2011-07-27,104877,1640,O,AIRPORT,
300,LH,402,2011-04-04,100815,1640,O,AIRPORT,
300,LH,402,2011-04-04,100841,1640,O,AIRPORT,
300,UA,3516,2010-11-02,101245,1640,O,AIRPORT,
300,DL,1984,2011-09-05,106491,1640,O,AIRPORT,
300,DL,1984,2011-09-12,107040,1640,O,AIRPORT,
300,LH,402,2011-08-08,108736,1640,O,AIRPORT,
300,AZ,789,2010-12-15,90860,1640,O,AIRPORT,
300,DL,1984,2010-12-20,90528,1640,O,AIRPORT,
300,DL,1984,2010-12-20,90529,1640,O,AIRPORT,
300,UA,3504,2012-03-02,88705,1640,O,AIRPORT,
300,UA,3516,2010-04-27,89689,1640,O,AIRPORT,
300,DL,1984,2011-02-21,94512,1640,O,AIRPORT,
300,LH,402,2010-12-27,94696,1640,O,AIRPORT,
300,UA,3516,2011-10-25,124553,1640,O,AIRPORT,
300,AZ,790,2011-01-12,126249,1640,O,AIRPORT,
300,AZ,790,2011-02-09,127286,1640,O,AIRPORT,
300,LH,454,2010-06-05,119854,1640,O,AIRPORT,
300,UA,3516,2011-08-30,120364,1640,O,AIRPORT,
300,LH,454,2010-07-24,121901,1640,O,AIRPORT,
300,LH,454,2010-07-03,121064,1640,O,AIRPORT,
300,LH,455,2010-09-27,151274,1640,O,AIRPORT,
300,LH,455,2010-11-08,152862,1640,O,AIRPORT,
300,LH,455,2010-11-08,152861,1640,O,AIRPORT,
300,AZ,791,2010-09-30,147122,1640,O,AIRPORT,
300,LH,455,2010-08-23,150153,1640,O,AIRPORT,
300,UA,3517,2011-04-04,149792,1640,O,AIRPORT,
300,LH,455,2010-09-06,150702,1640,O,AIRPORT,
300,UA,3517,2011-09-12,160141,1640,O,AIRPORT,
300,AZ,791,2011-11-17,161837,1640,O,AIRPORT,
300,UA,3517,2010-08-23,135904,1640,O,AIRPORT,
300,AZ,790,2011-07-20,134439,1640,O,AIRPORT,
300,AZ,790,2011-09-21,137265,1640,O,AIRPORT,
300,AZ,790,2011-04-27,130849,1640,O,AIRPORT,
300,AZ,790,2011-06-22,133192,1640,O,AIRPORT,
300,AZ,791,2010-05-13,142409,1640,O,AIRPORT,
300,LH,454,2011-10-22,142606,1640,O,AIRPORT,
300,LH,454,2011-10-29,143100,1640,O,AIRPORT,
300,AZ,791,2010-09-02,146169,1640,O,AIRPORT,
300,AZ,791,2010-07-15,144609,1640,O,AIRPORT,
300,UA,3517,2011-01-24,145369,1640,O,AIRPORT,
300,UA,3517,2010-10-18,139340,1640,O,AIRPORT,
300,LH,454,2011-08-06,138674,1640,O,AIRPORT,
300,LH,454,2011-09-17,140718,1640,O,AIRPORT,
300,LH,455,2011-10-24,165778,1640,O,AIRPORT,
300,LH,455,2011-08-29,163526,1640,O,AIRPORT,
300,LH,455,2011-08-29,163527,1640,O,AIRPORT,
300,LH,2462,2011-11-04,266154,1640,O,AIRPORT,
300,LH,2462,2011-10-14,265292,1640,O,AIRPORT,
300,LH,2462,2011-03-18,257500,1640,O,AIRPORT,
300,LH,2462,2011-02-04,255837,1640,O,AIRPORT,
300,LH,2463,2011-04-09,280500,1640,O,AIRPORT,
300,LH,2463,2011-02-19,278726,1640,O,AIRPORT,
300,LH,2463,2010-09-04,272775,1640,O,AIRPORT,
300,LH,2463,2010-09-25,273668,1640,O,AIRPORT,
300,LH,2436,2010-11-06,236597,1640,O,AIRPORT,
300,LH,2415,2011-09-09,228809,1640,O,AIRPORT,
300,LH,2462,2010-08-27,250099,1640,O,AIRPORT,
300,LH,2436,2011-12-10,244939,1640,O,AIRPORT,
300,LH,2463,2012-03-10,290613,1640,O,AIRPORT,
300,LH,3577,2010-05-22,291813,1640,O,AIRPORT,
300,LH,2463,2011-09-17,286674,1640,O,AIRPORT,
300,LH,2463,2011-08-20,285331,1640,O,AIRPORT,
300,LH,3577,2011-03-19,302566,1640,O,AIRPORT,
300,LH,3577,2011-02-26,301870,1640,O,AIRPORT,
300,LH,3577,2011-05-21,304963,1640,O,AIRPORT,
300,LH,2407,2010-12-25,199622,1640,O,AIRPORT,
300,LH,2407,2010-10-30,197578,1640,O,AIRPORT,
300,LH,2407,2011-07-16,206774,1640,O,AIRPORT,
300,LH,2402,2012-01-28,190231,1640,O,AIRPORT,
300,LH,2402,2011-11-26,189454,1640,O,AIRPORT,
300,LH,2402,2011-11-05,188738,1640,O,AIRPORT,
300,LH,2407,2010-07-31,194236,1640,O,AIRPORT,
300,LH,2415,2010-11-26,219873,1640,O,AIRPORT,
300,LH,2415,2010-11-05,219159,1640,O,AIRPORT,
300,LH,2415,2010-11-05,219145,1640,O,AIRPORT,
300,LH,2415,2010-08-27,217142,1640,O,AIRPORT,
300,LH,2415,2010-10-22,218741,1640,O,AIRPORT,
300,LH,2415,2011-04-15,224276,1640,O,AIRPORT,
300,LH,2407,2011-10-01,210188,1640,O,AIRPORT,
300,LH,2407,2011-09-17,209283,1640,O,AIRPORT,
300,LH,2415,2010-08-06,216308,1640,O,AIRPORT,
300,LH,2402,2011-02-19,179010,1640,O,AIRPORT,
300,LH,2402,2011-08-13,185278,1640,O,AIRPORT,
300,LH,2402,2010-05-15,168920,1640,O,AIRPORT,
300,LH,2402,2010-05-22,169340,1640,O,AIRPORT,
300,LH,2402,2010-12-18,176818,1640,O,AIRPORT,
300,LH,2402,2010-09-18,173498,1640,O,AIRPORT,
300,LH,2402,2010-09-04,173091,1640,O,AIRPORT,
300,LH,2402,2010-09-11,173288,1640,O,AIRPORT,
300,JL,407,2010-08-20,5330,2367,O,AIRPORT,
300,QF,5,2011-03-25,20972,2367,O,AIRPORT,
300,UA,7,2011-08-06,20922,2367,O,AIRPORT,
300,AA,17,2010-05-19,1763,2367,O,AIRPORT,
300,JL,407,2011-05-20,17425,2367,O,AIRPORT,
300,QF,5,2010-07-23,5743,2367,O,AIRPORT,
300,AA,17,2011-01-19,17064,2367,O,AIRPORT,
300,DL,106,2011-02-21,18887,2367,O,AIRPORT,
300,AZ,555,2011-02-16,19066,2367,O,AIRPORT,
300,DL,106,2011-02-07,18082,2367,O,AIRPORT,
300,AZ,788,2010-10-05,48420,2367,O,AIRPORT,
300,AA,26,2010-12-01,48727,2367,O,AIRPORT,
300,AA,17,2011-05-18,24576,2367,O,AIRPORT,
300,AA,26,2010-11-03,47456,2367,O,AIRPORT,
300,LH,401,2010-08-27,47726,2367,O,AIRPORT,
300,AZ,555,2011-04-06,22168,2367,O,AIRPORT,
300,LH,400,2011-05-07,23910,2367,O,AIRPORT,
300,LH,400,2011-04-30,23146,2367,O,AIRPORT,
300,AA,17,2011-05-04,23492,2367,O,AIRPORT,
300,DL,106,2010-08-23,7568,2367,O,AIRPORT,
300,JL,407,2010-09-24,7100,2367,O,AIRPORT,
300,DL,106,2010-05-10,1074,2367,O,AIRPORT,
300,QF,5,2010-10-08,10727,2367,O,AIRPORT,
300,LH,400,2010-10-16,10936,2367,O,AIRPORT,
300,DL,106,2010-10-18,11024,2367,O,AIRPORT,
300,JL,407,2010-11-26,9706,2367,O,AIRPORT,
300,JL,407,2010-10-22,8052,2367,O,AIRPORT,
300,QF,5,2010-08-20,7683,2367,O,AIRPORT,
300,DL,106,2010-09-06,8662,2367,O,AIRPORT,
300,LH,400,2010-12-18,14871,2367,O,AIRPORT,
300,AZ,555,2011-01-05,16377,2367,O,AIRPORT,
300,DL,106,2011-01-03,16065,2367,O,AIRPORT,
300,JL,407,2011-01-28,12472,2367,O,AIRPORT,
300,LH,400,2010-10-23,11729,2367,O,AIRPORT,
300,AZ,555,2010-11-03,12236,2367,O,AIRPORT,
300,DL,106,2010-11-08,12304,2367,O,AIRPORT,
300,QF,5,2010-11-05,12267,2367,O,AIRPORT,
300,DL,106,2010-11-29,13787,2367,O,AIRPORT,
300,AZ,555,2010-12-01,14140,2367,O,AIRPORT,
300,LH,400,2010-07-31,6188,2367,O,AIRPORT,
300,AA,17,2010-11-24,13497,2367,O,AIRPORT,
300,DL,106,2011-09-05,31093,2367,O,AIRPORT,
300,UA,941,2010-07-29,31303,2367,O,AIRPORT,
300,QF,5,2011-09-02,31284,2367,O,AIRPORT,
300,AA,17,2011-08-31,30903,2367,O,AIRPORT,
300,AA,17,2010-06-09,3161,2367,O,AIRPORT,
300,AA,17,2011-11-02,34821,2367,O,AIRPORT,
300,AZ,555,2011-11-09,35527,2367,O,AIRPORT,
300,AA,17,2011-10-12,33781,2367,O,AIRPORT,
300,DL,106,2010-06-14,3395,2367,O,AIRPORT,
300,LH,400,2011-10-01,33638,2367,O,AIRPORT,
300,QF,5,2011-10-28,34707,2367,O,AIRPORT,
300,UA,941,2010-10-28,34568,2367,O,AIRPORT,
300,LH,400,2011-10-08,34316,2367,O,AIRPORT,
300,JL,407,2011-11-18,25336,2367,O,AIRPORT,
300,AA,17,2011-05-25,25186,2367,O,AIRPORT,
300,AA,17,2011-06-22,26523,2367,O,AIRPORT,
300,AZ,555,2011-07-13,28336,2367,O,AIRPORT,
300,DL,106,2011-07-25,28445,2367,O,AIRPORT,
300,DL,106,2011-08-08,29270,2367,O,AIRPORT,
300,LH,400,2011-07-23,28608,2367,O,AIRPORT,
300,QF,5,2011-07-29,28773,2367,O,AIRPORT,
300,DL,1699,2010-07-26,43115,2367,O,AIRPORT,
300,UA,7,2010-07-31,4317,2367,O,AIRPORT,
300,QF,5,2010-06-25,4159,2367,O,AIRPORT,
300,AZ,788,2010-08-24,46039,2367,O,AIRPORT,
300,QF,6,2010-10-27,46253,2367,O,AIRPORT,
300,AA,26,2010-09-29,45969,2367,O,AIRPORT,
300,UA,941,2011-09-15,46405,2367,O,AIRPORT,
300,QF,6,2010-11-03,46641,2367,O,AIRPORT,
300,UA,941,2011-08-18,44963,2367,O,AIRPORT,
300,QF,6,2010-09-15,44421,2367,O,AIRPORT,
300,JL,408,2011-08-20,44422,2367,O,AIRPORT,
300,DL,1699,2010-08-16,44603,2367,O,AIRPORT,
300,UA,941,2011-08-18,44984,2367,O,AIRPORT,
300,AZ,788,2010-04-20,38045,2367,O,AIRPORT,
300,DL,1699,2010-05-17,38768,2367,O,AIRPORT,
300,DL,1699,2010-05-17,38706,2367,O,AIRPORT,
300,AA,17,2011-11-30,36422,2367,O,AIRPORT,
300,UA,941,2011-01-13,37305,2367,O,AIRPORT,
300,DL,106,2012-02-20,36907,2367,O,AIRPORT,
300,QF,5,2011-05-27,25020,2367,O,AIRPORT,
300,JL,408,2011-05-14,40937,2367,O,AIRPORT,
300,AA,26,2010-06-16,41199,2367,O,AIRPORT,
300,AZ,555,2010-06-23,3920,2367,O,AIRPORT,
300,AZ,788,2010-05-11,39214,2367,O,AIRPORT,
300,AZ,555,2010-06-23,3986,2367,O,AIRPORT,
300,AZ,788,2011-04-05,59858,2367,O,AIRPORT,
300,QF,6,2011-08-31,59918,2367,O,AIRPORT,
300,AA,26,2011-08-10,59910,2367,O,AIRPORT,
300,DL,1699,2011-04-25,60389,2367,O,AIRPORT,
300,QF,6,2011-09-14,60655,2367,O,AIRPORT,
300,UA,3504,2010-08-27,58298,2367,O,AIRPORT,
300,AA,26,2011-10-19,63017,2367,O,AIRPORT,
300,QF,6,2011-03-02,51815,2367,O,AIRPORT,
300,AZ,788,2010-11-23,51647,2367,O,AIRPORT,
300,AA,26,2011-02-16,52114,2367,O,AIRPORT,
300,AZ,788,2010-11-30,51944,2367,O,AIRPORT,
300,QF,6,2011-03-09,52276,2367,O,AIRPORT,
300,UA,941,2011-11-24,49038,2367,O,AIRPORT,
300,DL,1699,2011-02-28,56962,2367,O,AIRPORT,
300,AA,26,2011-03-30,53874,2367,O,AIRPORT,
300,AZ,788,2010-12-21,53356,2367,O,AIRPORT,
300,AA,26,2011-04-06,54097,2367,O,AIRPORT,
300,UA,3504,2010-06-18,53973,2367,O,AIRPORT,
300,LH,401,2011-06-24,66367,2367,O,AIRPORT,
300,AZ,788,2011-07-05,65380,2367,O,AIRPORT,
300,UA,3504,2011-01-28,67889,2367,O,AIRPORT,
300,AZ,788,2011-08-02,66997,2367,O,AIRPORT,
300,AZ,788,2011-08-02,67096,2367,O,AIRPORT,
300,AZ,789,2010-09-08,84878,2367,O,AIRPORT,
300,AZ,789,2010-10-27,87902,2367,O,AIRPORT,
300,DL,1984,2010-11-08,87756,2367,O,AIRPORT,
300,AZ,788,2012-03-27,75749,2367,O,AIRPORT,
300,UA,3504,2011-05-13,74542,2367,O,AIRPORT,
300,AA,64,2011-03-04,77506,2367,O,AIRPORT,
300,LH,401,2011-12-16,77302,2367,O,AIRPORT,
300,LH,401,2011-12-16,77299,2367,O,AIRPORT,
300,LH,401,2011-11-11,75901,2367,O,AIRPORT,
300,AZ,789,2010-04-28,76460,2367,O,AIRPORT,
300,AZ,788,2011-10-11,71574,2367,O,AIRPORT,
300,AZ,788,2011-11-22,73944,2367,O,AIRPORT,
300,DL,1984,2010-08-09,82231,2367,O,AIRPORT,
300,LH,402,2010-06-21,82789,2367,O,AIRPORT,
300,UA,3504,2011-09-28,83348,2367,O,AIRPORT,
300,AZ,789,2010-08-11,83121,2367,O,AIRPORT,
300,UA,3504,2011-07-29,79332,2367,O,AIRPORT,
300,AA,64,2011-03-18,77899,2367,O,AIRPORT,
300,LH,402,2010-05-17,80652,2367,O,AIRPORT,
300,DL,1984,2010-07-05,80133,2367,O,AIRPORT,
300,AZ,789,2011-12-07,112643,2367,O,AIRPORT,
300,LH,402,2011-06-06,104579,2367,O,AIRPORT,
300,AZ,789,2011-07-20,104508,2367,O,AIRPORT,
300,LH,402,2011-06-20,105702,2367,O,AIRPORT,
300,AZ,789,2011-05-25,100799,2367,O,AIRPORT,
300,AZ,789,2011-06-15,102486,2367,O,AIRPORT,
300,LH,402,2011-05-09,102988,2367,O,AIRPORT,
300,LH,402,2011-08-28,110066,2367,O,AIRPORT,
300,AZ,789,2011-10-19,109928,2367,O,AIRPORT,
300,AZ,789,2011-11-16,111944,2367,O,AIRPORT,
300,DL,1984,2011-10-17,109073,2367,O,AIRPORT,
300,UA,3516,2011-03-08,109162,2367,O,AIRPORT,
300,UA,3516,2010-04-27,89827,2367,O,AIRPORT,
300,AZ,789,2010-11-24,89820,2367,O,AIRPORT,
300,UA,3504,2012-02-24,88561,2367,O,AIRPORT,
300,UA,3516,2010-06-22,93234,2367,O,AIRPORT,
300,AZ,789,2011-03-16,96618,2367,O,AIRPORT,
300,UA,3516,2010-07-20,94819,2367,O,AIRPORT,
300,UA,3516,2010-09-14,98163,2367,O,AIRPORT,
300,AZ,790,2010-11-24,123859,2367,O,AIRPORT,
300,LH,454,2010-12-04,127678,2367,O,AIRPORT,
300,LH,454,2010-10-23,125838,2367,O,AIRPORT,
300,UA,3516,2011-06-14,115361,2367,O,AIRPORT,
300,LH,402,2011-10-31,114490,2367,O,AIRPORT,
300,AZ,790,2010-09-15,120866,2367,O,AIRPORT,
300,LH,455,2010-10-18,152095,2367,O,AIRPORT,
300,UA,3517,2011-05-09,152045,2367,O,AIRPORT,
300,UA,3517,2011-05-09,151792,2367,O,AIRPORT,
300,AZ,791,2011-04-28,154720,2367,O,AIRPORT,
300,UA,3517,2011-05-30,153164,2367,O,AIRPORT,
300,AZ,791,2010-10-21,147864,2367,O,AIRPORT,
300,AZ,791,2010-11-25,149245,2367,O,AIRPORT,
300,LH,455,2011-08-22,163053,2367,O,AIRPORT,
300,AZ,791,2011-06-30,156971,2367,O,AIRPORT,
300,UA,3517,2011-08-15,157822,2367,O,AIRPORT,
300,LH,454,2011-05-28,135545,2367,O,AIRPORT,
300,LH,454,2011-05-07,134745,2367,O,AIRPORT,
300,LH,454,2011-06-18,136600,2367,O,AIRPORT,
300,UA,3517,2010-09-13,137170,2367,O,AIRPORT,
300,LH,454,2011-02-26,131581,2367,O,AIRPORT,
300,UA,3517,2010-07-12,133450,2367,O,AIRPORT,
300,UA,3517,2011-01-03,144186,2367,O,AIRPORT,
300,LH,454,2012-03-10,145522,2367,O,AIRPORT,
300,LH,455,2010-05-03,146136,2367,O,AIRPORT,
300,UA,3517,2011-01-17,145002,2367,O,AIRPORT,
300,LH,454,2011-08-27,139546,2367,O,AIRPORT,
300,AZ,790,2011-10-19,138591,2367,O,AIRPORT,
300,UA,3517,2010-11-08,140686,2367,O,AIRPORT,
300,UA,3517,2010-11-08,140485,2367,O,AIRPORT,
300,UA,3517,2010-11-15,141029,2367,O,AIRPORT,
300,UA,3517,2011-10-31,163441,2367,O,AIRPORT,
300,LH,2462,2012-02-24,267647,2367,O,AIRPORT,
300,LH,2462,2011-10-07,265178,2367,O,AIRPORT,
300,LH,2462,2011-03-04,256969,2367,O,AIRPORT,
300,LH,2462,2011-02-18,256568,2367,O,AIRPORT,
300,LH,2463,2010-11-27,275796,2367,O,AIRPORT,
300,LH,2462,2012-04-20,267886,2367,O,AIRPORT,
300,LH,2436,2010-06-05,233392,2367,O,AIRPORT,
300,LH,2436,2010-05-01,232686,2367,O,AIRPORT,
300,LH,2415,2011-11-04,230798,2367,O,AIRPORT,
300,LH,2462,2010-08-27,250114,2367,O,AIRPORT,
300,LH,2462,2010-12-10,253845,2367,O,AIRPORT,
300,LH,3577,2011-10-15,310719,2367,O,AIRPORT,
300,LH,3577,2011-08-13,307873,2367,O,AIRPORT,
300,LH,2463,2011-12-17,289733,2367,O,AIRPORT,
300,LH,3577,2010-06-19,292936,2367,O,AIRPORT,
300,LH,3577,2010-05-15,291703,2367,O,AIRPORT,
300,LH,2463,2011-05-14,281900,2367,O,AIRPORT,
300,LH,3577,2011-02-12,301449,2367,O,AIRPORT,
300,LH,3577,2011-06-18,305826,2367,O,AIRPORT,
300,LH,3577,2010-10-16,297253,2367,O,AIRPORT,
300,LH,3577,2010-10-09,296858,2367,O,AIRPORT,
300,LH,3577,2010-12-11,299265,2367,O,AIRPORT,
300,LH,2407,2011-05-28,205085,2367,O,AIRPORT,
300,LH,2407,2010-05-01,191034,2367,O,AIRPORT,
300,LH,2407,2010-05-29,192102,2367,O,AIRPORT,
300,LH,2407,2010-05-08,191340,2367,O,AIRPORT,
300,LH,2407,2010-08-28,195270,2367,O,AIRPORT,
300,LH,2415,2010-10-01,218180,2367,O,AIRPORT,
300,LH,2415,2010-10-01,218156,2367,O,AIRPORT,
300,LH,2407,2011-10-22,210881,2367,O,AIRPORT,
300,LH,455,2011-12-12,167179,2367,O,AIRPORT,
300,LH,2402,2011-02-12,178772,2367,O,AIRPORT,
300,LH,2402,2011-09-03,186396,2367,O,AIRPORT,
300,LH,2402,2010-05-08,168678,2367,O,AIRPORT,
300,LH,2402,2010-05-15,169122,2367,O,AIRPORT,
300,QF,5,2011-02-25,19387,1639,O,AIRPORT,
300,QF,5,2011-04-01,21323,1639,O,AIRPORT,
300,DL,106,2011-04-04,21444,1639,O,AIRPORT,
300,AZ,555,2011-03-16,20690,1639,O,AIRPORT,
300,QF,5,2011-02-11,18289,1639,O,AIRPORT,
300,LH,400,2011-02-12,18436,1639,O,AIRPORT,
300,QF,6,2010-12-15,48521,1639,O,AIRPORT,
300,QF,6,2010-12-08,48399,1639,O,AIRPORT,
300,DL,106,2011-05-23,24587,1639,O,AIRPORT,
300,DL,106,2011-05-23,24662,1639,O,AIRPORT,
300,DL,1699,2010-09-27,47144,1639,O,AIRPORT,
300,DL,1699,2010-10-11,47844,1639,O,AIRPORT,
300,AZ,788,2010-09-21,47788,1639,O,AIRPORT,
300,UA,7,2011-09-10,22650,1639,O,AIRPORT,
300,DL,106,2011-04-18,22268,1639,O,AIRPORT,
300,DL,106,2010-05-31,2212,1639,O,AIRPORT,
300,JL,407,2011-10-21,24135,1639,O,AIRPORT,
300,JL,407,2011-10-21,24119,1639,O,AIRPORT,
300,LH,400,2011-05-14,24186,1639,O,AIRPORT,
300,UA,7,2011-09-24,23197,1639,O,AIRPORT,
300,UA,7,2011-09-24,23383,1639,O,AIRPORT,
300,LH,400,2010-10-02,10260,1639,O,AIRPORT,
300,AA,17,2010-08-11,6970,1639,O,AIRPORT,
300,AA,17,2010-08-04,6852,1639,O,AIRPORT,
300,DL,106,2010-08-09,6881,1639,O,AIRPORT,
300,AZ,555,2010-08-11,7228,1639,O,AIRPORT,
300,LH,400,2010-09-18,9519,1639,O,AIRPORT,
300,JL,407,2010-05-14,958,1639,O,AIRPORT,
300,LH,400,2010-05-08,931,1639,O,AIRPORT,
300,AZ,555,2010-09-22,9944,1639,O,AIRPORT,
300,UA,7,2010-10-23,8295,1639,O,AIRPORT,
300,QF,5,2010-10-01,10133,1639,O,AIRPORT,
300,AA,17,2010-09-08,8838,1639,O,AIRPORT,
300,AZ,555,2010-09-01,8586,1639,O,AIRPORT,
300,AZ,555,2010-12-22,15421,1639,O,AIRPORT,
300,LH,400,2010-12-11,14691,1639,O,AIRPORT,
300,UA,7,2011-04-30,16639,1639,O,AIRPORT,
300,DL,106,2011-01-10,16498,1639,O,AIRPORT,
300,JL,407,2011-04-08,15691,1639,O,AIRPORT,
300,JL,407,2011-04-15,16022,1639,O,AIRPORT,
300,AZ,555,2010-11-10,12854,1639,O,AIRPORT,
300,AA,17,2010-05-05,1272,1639,O,AIRPORT,
300,UA,7,2011-01-22,12046,1639,O,AIRPORT,
300,DL,106,2010-05-17,1418,1639,O,AIRPORT,
300,AA,17,2010-11-24,13567,1639,O,AIRPORT,
300,QF,5,2010-11-19,13365,1639,O,AIRPORT,
300,UA,7,2011-02-19,13364,1639,O,AIRPORT,
300,AA,17,2011-09-21,32334,1639,O,AIRPORT,
300,LH,400,2011-08-28,31138,1639,O,AIRPORT,
300,LH,400,2011-09-03,31723,1639,O,AIRPORT,
300,QF,5,2011-09-16,31956,1639,O,AIRPORT,
300,UA,941,2010-08-05,31489,1639,O,AIRPORT,
300,DL,106,2010-06-21,3513,1639,O,AIRPORT,
300,AA,17,2011-11-09,35260,1639,O,AIRPORT,
300,JL,408,2010-10-30,34008,1639,O,AIRPORT,
300,AA,17,2010-06-09,3391,1639,O,AIRPORT,
300,JL,407,2011-11-18,25351,1639,O,AIRPORT,
300,DL,106,2011-06-06,25365,1639,O,AIRPORT,
300,QF,5,2011-06-03,25366,1639,O,AIRPORT,
300,UA,7,2011-11-05,25367,1639,O,AIRPORT,
300,AA,17,2011-06-15,26379,1639,O,AIRPORT,
300,AZ,555,2011-06-08,25994,1639,O,AIRPORT,
300,LH,400,2011-08-13,29850,1639,O,AIRPORT,
300,QF,5,2011-08-05,29370,1639,O,AIRPORT,
300,JL,408,2010-07-24,30498,1639,O,AIRPORT,
300,AA,17,2011-08-24,30532,1639,O,AIRPORT,
300,AA,17,2011-08-24,30552,1639,O,AIRPORT,
300,DL,106,2011-08-22,30228,1639,O,AIRPORT,
300,UA,941,2010-05-06,28450,1639,O,AIRPORT,
300,AA,17,2011-07-20,28498,1639,O,AIRPORT,
300,AZ,788,2010-07-13,43363,1639,O,AIRPORT,
300,UA,941,2011-07-07,43548,1639,O,AIRPORT,
300,JL,408,2011-06-04,41651,1639,O,AIRPORT,
300,LH,401,2010-07-16,44902,1639,O,AIRPORT,
300,QF,6,2010-09-15,44430,1639,O,AIRPORT,
300,UA,941,2011-02-03,38200,1639,O,AIRPORT,
300,LH,400,2011-11-19,37004,1639,O,AIRPORT,
300,LH,401,2011-03-18,60005,1639,O,AIRPORT,
300,AZ,788,2011-04-26,60982,1639,O,AIRPORT,
300,AA,26,2011-08-31,60694,1639,O,AIRPORT,
300,AA,26,2011-06-29,57873,1639,O,AIRPORT,
300,QF,6,2011-06-29,57275,1639,O,AIRPORT,
300,QF,6,2011-12-14,63976,1639,O,AIRPORT,
300,UA,3504,2010-11-26,63726,1639,O,AIRPORT,
300,QF,6,2012-04-25,65097,1639,O,AIRPORT,
300,LH,401,2011-05-27,64561,1639,O,AIRPORT,
300,DL,1699,2011-07-04,64756,1639,O,AIRPORT,
